Name,Price,Link
دراسات عن الأسر وا,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389912-387245&search=books
القال والقيل في سل,300.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389903-387236&search=books
كردستان ومشكلة الح,240.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389902-387235&search=books
العلاقات بين العرب,,https://www.neelwafurat.com/itempage.aspx?id=lbb368186-364478&search=books
"الفيلق المصري "" جر",190.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb282160-5300346&search=books
الذاكرة والتاريخ,900.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389884-387217&search=books
نسب قحطان ؛ دفع ال,300.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389872-387205&search=books
"حين منحت الكلمة "" ",150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281978-5300163&search=books
الوجه الآخر للخلاف,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb282074-5300259&search=books
قارة ليموريا المفق,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281968-5300153&search=books
رسائل من صعيد مصر ,200.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281924-5300109&search=books
مصر وجبيل في العصو,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281923-5300108&search=books
مصر في عيون الرحال,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281925-5300110&search=books
دروب غير مطروقة في,480.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389777-387108&search=books
النظم الحضارية في ,240.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389807-387138&search=books
موجز تاريخ العلم,480.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389765-387096&search=books
الكتاب والمكتبة في,390.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389761-387092&search=books
فرنسا في عهد لويس ,300.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389759-387090&search=books
العلاقات بين مملكة,600.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389758-387089&search=books
العلاقات الأمريكية,660.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389757-387088&search=books
العصر العباسي دراس,540.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389756-387087&search=books
الصراع على السيادة,450.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389754-387085&search=books
حملة شرف الدين قرا,360.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389753-387084&search=books
تاريخ إنجلترا في ا,300.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389749-387080&search=books
التاريخ السياسي لم,450.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389748-387079&search=books
الجزائر من الاستعم,600.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389623-386943&search=books
حكم عبد الكريم قاس,675.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389620-386940&search=books
الحراك الشعبي والت,525.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389621-386941&search=books
التحفة النبهانية ف,720.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389563-386887&search=books
قبيلة شمر العربية ,408.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389144-386427&search=books
عمان ؛ وسياسة نادر,306.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389143-386426&search=books
عشائر النهروان,240.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389053-386327&search=books
عشائر صفين,360.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389052-386326&search=books
عشائر الجمل,270.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389051-386325&search=books
المتنبي بأزاء القر,240.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389019-386291&search=books
سقوط السماء العائل,480.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb389018-386290&search=books
العرب التاريخ لا ي,170.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281744-5299923&search=books
قرية منشأة سليمان ,160.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281739-5299918&search=books
في جغرافية القارات,290.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281738-5299917&search=books
جغرافية البحار وال,290.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281737-5299916&search=books
تاريح وجغرافية نهر,590.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb281736-5299915&search=books
النظام المالي وأجه,525.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb388882-386154&search=books
روضة المؤمنين في أ,,https://www.neelwafurat.com/itempage.aspx?id=lbb314778-304881&search=books
العلاقات الفينيقية,630.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb309523-299124&search=books
أسلحة الحصار في بل,577.50 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb295972-283164&search=books
فن الحصار في بلاد ,840.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb295971-283163&search=books
الولايات العثمانية,367.50 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb309521-299122&search=books
الحياة العسكرية عن,472.50 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb302191-291025&search=books
تأملات في تاريخ ال,315.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb314780-304883&search=books
دراسات في تاريخ أف,630.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb295970-283162&search=books
ثقافة العرب في الج,45.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb240478-5255534&search=books
حكمة المصريين القد,45.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb240326-5255379&search=books
الموصل في العهد ال,420.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb319475-310012&search=books
الجنرال طاوزند ومذ,840.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb319473-310010&search=books
الدولة العثمانية ف,336.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb319310-309820&search=books
التاريخ والسنن الت,210.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb319063-309548&search=books
صناعة الأسطورة ؛ ح,225.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb316459-306724&search=books
بعلبك مدينة الشمس.,"2,430.00 جنيه ",https://www.neelwafurat.com/itempage.aspx?id=lbb310291-299967&search=books
أمراء العرب وفرسان,378.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb318978-309463&search=books
التنظيمات الإدارية,420.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb318985-309470&search=books
مهارات التفكير بين,262.50 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb318991-309476&search=books
قطر التطورات السيا,480.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb319048-309533&search=books
الأردن المعاصر إشك,315.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb318984-309469&search=books
السياسة البريطانية,432.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb319045-309530&search=books
قصة الحضارة في بلا,420.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb319039-309524&search=books
كارل ماركس أو فكر ,336.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb301538-290329&search=books
اليهود أمة بلا وطن,315.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb335449-327520&search=books
الثقافة العالمية ا,120.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb386771-383960&search=books
الحياة الإدارية وا,420.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb314504-304604&search=books
الزبير كيان سعودي ,63.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb339700-332098&search=books
تاريخ الحضارة العا,630.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb306986-296323&search=books
موجز تاريخ فلسطين ,570.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb315853-306052&search=books
موسوعة تاريخ الأند,300.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb55292-5133777&search=books
الخليل - رحلة في ا,292.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb229992-5244649&search=books
الأعمدة السبعة للش,22.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb111765-5108512&search=books
حكايات كويتية,780.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb335712-327814&search=books
أبحاث و آراء في تا,356.25 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb337097-329349&search=books
"تسع رحلات مجهولة """,340.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb252138-5267383&search=books
ورقات من تاريخ الغ,356.25 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb337095-329347&search=books
مدخل الى حضارة مصر,315.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb337557-329821&search=books
عز الدين القسام وص,168.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb231035-209722&search=books
هل انتهى القرن الأ,71.50 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb266675-5283777&search=books
L'espace dans le r,300.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb337593-329857&search=books
مقاربات جديدة في ت,35.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb252075-5267275&search=books
عوام وسلاطين,93.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb266673-5283775&search=books
اليهود والعالم وال,178.50 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb254750-5270755&search=books
الإمبراطوريه الفار,240.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb284960-270641&search=books
الأمثال العامية في,"1,470.00 جنيه ",https://www.neelwafurat.com/itempage.aspx?id=lbb338767-331038&search=books
تاريخ العمارة بين ,525.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb196158-166124&search=books
مدونة نقوش شرق الج,180.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb369506-365849&search=books
رموز وبصمات من بلد,378.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb325675-316839&search=books
مصر في ثلثي القرن,50.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb251433-5266621&search=books
الدولة المصرية الق,171.50 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb254820-5270832&search=books
المواسم التقليدية ,213.75 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb337088-329340&search=books
Les grandes figure,252.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb334734-326730&search=books
تاريخ النظم والحضا,95.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb267500-5284670&search=books
قبيلة عنزة 'دراسة ,243.36 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb226873-204974&search=books
ملخص التاريخ القدي,40.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb250067-5267348&search=books
بدو العراق والجزير,130.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb252128-5282318&search=books
مصر الأقدمين,50.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb250064-5267347&search=books
الرؤى والأحلام الم,112.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb241955-5285931&search=books
السينما الإيرانية ,,https://www.neelwafurat.com/itempage.aspx?id=egb254875-5270887&search=books
أهل العلم بين مصر ,30.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260994-5277767&search=books
إنجلترا وقناة السو,60.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260993-5277766&search=books
المرأة في حياة الع,50.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260985-5277758&search=books
تاريخ أفريقيا,50.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261733-5278631&search=books
الكويت في الخمسينا,300.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb359062-354259&search=books
رحلة الصيف إلى بلا,40.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261755-5278653&search=books
"تراث الإسلام "" في ",80.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261740-5278638&search=books
تحت سماء المغرب,60.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261738-5278636&search=books
الملك فاروق,40.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260990-5277763&search=books
تاريخ الكتاب منذ أ,80.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261736-5278634&search=books
فن عيش الحياة اليا,405.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb359070-354267&search=books
الموروث من الحضارة,295.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261620-5278515&search=books
النقوش الجدارية ال,135.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261626-5278521&search=books
العمارة الجنائزية ,250.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261625-5278520&search=books
مصر الحضارة والتار,260.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261623-5278518&search=books
متاحف الأثار كنوز ,120.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261622-5278517&search=books
النقوش الجدارية ال,135.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261618-5278513&search=books
الطب والتحنيـط في ,40.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260969-5277742&search=books
الشعراء اليهود الع,30.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260968-5277741&search=books
بحوث مختارة فى حضا,130.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261617-5278512&search=books
العمارة الجنائزية ,250.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261616-5278511&search=books
السحر والدواء في م,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261667-5278562&search=books
قادة الجيش حكام مص,170.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261615-5278510&search=books
حكايات فرعونية,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261661-5278556&search=books
الموروث من الحضارة,265.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261619-5278514&search=books
المثقفون والسلطة ف,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261664-5278559&search=books
"يد ممدودة "" ستون ع",245.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261680-5278575&search=books
مناهج النقد المعاص,95.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261632-5278527&search=books
مساجد دمشق في العص,420.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358959-354123&search=books
مسألة العربي ؛ في ,378.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb360677-356125&search=books
مساجد دمشق في العص,420.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358847-353890&search=books
أعجب ما كان في الر,30.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260948-5277721&search=books
الحياة اليومية في ,60.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260960-5277733&search=books
"الأثر الجليل "" لقد",100.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260950-5277723&search=books
كلمات نابليون,40.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260938-5277711&search=books
المحاريب .. أيقونة,40.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260935-5277708&search=books
"العظماء "" 25 شخصية",60.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260927-5277700&search=books
أمم جديدة,70.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260930-5277703&search=books
البحر المتوسط مصاي,150.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260955-5277728&search=books
الأمومة عند العرب,30.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260923-5277696&search=books
جهود المسلمين في ا,80.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260922-5277695&search=books
معارك تفسير المقدس,45.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260921-5277694&search=books
الإصلاحات العثماني,110.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261407-5278277&search=books
حول العمارة الاسلا,90.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260905-5277678&search=books
العمارة والآثار وا,85.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260903-5277676&search=books
تاريخ قبيلة ولد عل,840.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358882-353925&search=books
بنو كعب ؛ في دليل ,840.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358883-353926&search=books
اليهود في الجزيرة ,840.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358884-353927&search=books
واشنطن,95.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261435-5278228&search=books
قبائل ؛ نحتاج منك ,168.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358782-353799&search=books
قبائل ؛ نحتاج منك ,168.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358782-354345&search=books
جهاد الأمة الإسلام,125.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260595-5278195&search=books
مدخل إلى تاريخ الأ,100.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260602-5278189&search=books
"اليهودية "" دراسة ت",100.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb260603-5278197&search=books
الإصلاحات العثماني,440.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261407-5278188&search=books
ذاكرة الطباشير,168.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358662-353627&search=books
"دعاة عصر السادات """,75.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=egb261402-5278178&search=books
الوسيط في تاريخ ال,378.00 جنيه ,https://www.neelwafurat.com/itempage.aspx?id=lbb358548-353494&search=books
